,score,review
1287,-5.957083225250244,"FUCK WIKIPEDIA ON WHEELS! 

Fuck off wikipedia you"
333,-5.9568634033203125,Fuck you bitch I will find your IP adress n kill you with my gun bitch ass motherf
1788,-5.956824779510498,"Fuck you 

You should be ashamed of yourself. Twoofers like you are scumb"
670,-5.956721305847168,"okay okay okay first off FUCK YOU.

SECOND SECOND SECPOND HOLD"
1086,-5.956373691558838,You are a fucking cunt and I am going to track you down fuck head piece of shit.
1208,-5.956110000610352,"LAST WARNING YOU FUCKING TOSSER, IT TAKES ME 10 MINUTES TO"
273,-5.955855369567871,"BIGGEST JERK ON EARTH!=
  IS AN ASSHOLE! FUCK"
771,-5.9558329582214355,Are you a fucking dick-head?  People like you should be prohibited from editing Wikipedia. 
257,-5.955776691436768,"Look at your own fucking speech before you criticise others you stupid idiot, you are a bully,"
666,-5.955605506896973,what i mean to say is that im a big fucknig idiot and i dont know what im
1558,-5.955264091491699,I Fucked Your Mom Last Night. It Felt Awsome. I stuck My dick in her
1492,-5.954869270324707,Yea take that Jewboy nobody gives a fuck what you think. 14/88 222.155
1547,-5.9515485763549805,"}} 

Someone should address this fucking problem you fucks. People are allowed to delete whatever"
936,-5.951278209686279,"nice work removing edits, faggot ass piece of shit nice work removing edits, faggot"
1779,-5.94967794418335,FUCK YOU! the source is the top 100 LOWEST ACCEPTANCE RATES. In
682,-5.948382377624512,You are a fucking cunt and a half. I hope your mother's vagina is raped with a chains
792,-5.948245525360107,YOU LITTLE FUCK!!! HEY GUESS WHAT? THIS ISN'T EVEN WIK
1971,-5.948187828063965,Oh go cuck yourself. Protecting fake users.  Coward. Fuck you166.205
176,-5.947685241699219,"Bullshit 
What the fuck are you annoying my edits on Wikipedia? Such a bullshit you're"
1254,-5.947551727294922,"Vanalism and threats 

Fuck off asshole. You vandalized the article, inserting some"
170,-5.9461212158203125,"FDSAFDSAFDA 

what the fukk is this sh1t who"
623,-5.945765018463135,"Lies, fucking lies, may you rot in hell for all of your lies and blasphemies"
1797,-5.94516134262085,"""BLAH BLAH BLAH FUCK YOU....LAUGHING....
ARE YOU THAT STUP"
630,-5.944859504699707,Fucking cabal of donkey raping shit eaters I hope you all get cancer.
293,-5.943986415863037,"Hey asshole, I'm Creamy3.  Why don't you go suck on your mommy"
1052,-5.943540573120117,"Phanatical, you little piece of shit! You are a fat fuck. You are insane."
1950,-5.943465709686279,Fuck off you cunt. I know a LOT more about Flynn than you. Don't take out referenced
478,-5.943037509918213,"Screw you to goddamn hippies!!

Wikipedia Sucks!!!!

WAVeget"
594,-5.941792964935303,"Message 

Get a life- fuck off you mull!

122.106.83"
1712,-5.940918922424316,AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAA
1652,-5.940724849700928,"""This is ridiculous. """"It makes Iranians look stupid""""...? Who the fuck are you? A"
408,-5.940560817718506,"Me? Arguing? Go fuck yourself. I'm not the one creating multiple accounts, vandalizing"
192,-5.939054489135742,"Why, hello, Mr.Fucking jackass cunt, remember me? I wasnt gone."
835,-5.938557147979736,Yes there are problems with your English you pathetic Mexican asshole - I'm gonna continue making your life hell
1021,-5.937742710113525,"FUCK OFF 

How dare you remove messages that I post on MY talk page you w"
904,-5.935224533081055,"Now, will you stop bitching please and write that fucking article? 

You said
"
1138,-5.9345526695251465,"Fuck you nerd 

Fuck you nercd get a life freak I will burn in hell"
1038,-5.9340081214904785,"You know what, fuck you, go revert my edit. This is more pointless than talking to a"
1012,-5.9331488609313965,"FUCK YOU

Twat. Don't bother with the BS in the future please... NO"
1827,-5.931027412414551,"Bongfag 

you are a lazy loser fucking stoner asshole who is on a"
436,-5.930812358856201,"Dont worry, I'll unplug my router tonite to get another IP address, u fucking"
1381,-5.928085803985596,"Dude 

Why do you fucking delete my shit when I didn't fucking do anything to"
1058,-5.927751541137695,"Let's get to fuckin big daddy ==
Man I love stickin shit in my asshole. Why"
578,-5.926981449127197,"Whoever banned me is a fucking idiot. 

Why didn't you ban the antisemites"
2054,-5.926843166351318,"""

Felonious Monk, you can kiss my hairy Jewish ass!  If your nose"
1332,-5.924682140350342,"Cry to your pathetic stupid family, you fucking bastard. I will do my utmost to have your account"
1569,-5.9241838455200195,"fuck you jeremy!  

Hey Jermey A,
I just thought"
79,-5.922734260559082,"Oh shit, stop sending warning, please, fuck you, Jessie is cancelled and replaced by Rick and"
248,-5.922009468078613,you seam like a fucking hot and kinky person and i would like to bang the shit out of
1502,-5.920151710510254,"FUCKIN' HELL! 
You are such an idiot. Stop capitalising all your words"
1903,-5.9196977615356445,"Consider the following
People who edit wikipedia are fucking retarded. 174.134.156.86"
1145,-5.919468879699707,"Pedro is a fucking dumbass.  Probably just was bullied as a kid & now, as"
1129,-5.919414043426514,"Vietnamese films 

Hey, lazy guy. Here is what the fucking film list looked"
1476,-5.919074535369873,"Oh just fuck you! when I get unblocked your ganna see some shyt, c"
1663,-5.91866397857666,"You're a motherfucking idiot

You're stupid as all hell and know *nothing*"
2001,-5.918576717376709,"Bitch shut your ass up, it's not bogus Vince is the majority owner, and yes through"
215,-5.917046546936035,do you arrogant bastards have nothing better do than bitch about who edits what. what the fuck you
487,-5.916372776031494,"You know what? FUCK YOU.  I didn't vandalize your talk page, I FUCKING"
312,-5.916243553161621,I AM GONNA CUT OFF ZHANZHAO'S FUCKING INDIAN
679,-5.916236400604248,"""
You dopy little fuck, """"wee curry monster"""".  I was supposed to"
223,-5.916163921356201,"Go fuck yourselves, obviously you all are a bunch of pricks who claim to be admins but don"
1005,-5.915709495544434,"Did you just send me a user attack warning? Well go fuck your mother. This time, picture"
1975,-5.915416717529297,"You are such a fucking hypocrite1111oneone!!!!!! 

I hope you get raped"
2088,-5.912187099456787,"""
 Incest PornFamily IncestIncest SexDad Daughter FuckingMom Son SexIncest"
1046,-5.912013530731201,"wow
well who do you think you are you cuntsy, like a prick fuck off your"
572,-5.911829471588135,"SuperMarioMan is a fuckass!
You are a stupid motherf**ker! Raviol"
872,-5.911350250244141,Fuck you are an asshole! Why be such a prick an stuff the wrong date in there just to
1908,-5.911217212677002,"hi, please read this its important 

FUCK YOU, BITCH!
I can"
1938,-5.910604953765869,"ARE YOU NUTS 

WHY THE FUCK ARE YOU VANDALISING several"
448,-5.910179615020752,"Vandalism 
Fuck, you're an idiot. Cult members abound. Leaving a message on"
70,-5.909740924835205,NIGHTSTALLIONS FIANCE GOT FUCKED BY A NIGGER AND HAD HIS
346,-5.909740924835205,NIGHTSTALLIONS FIANCE GOT FUCKED BY A NIGGER AND HAD HIS
626,-5.909582138061523,"cmon, im waiting for ur cum over over all over this fucking website.

fuck anonymous"
2116,-5.9080939292907715,"Why the fuck do you assholes keep deleting the angry video game nerds page, you have articles on"
1136,-5.907232761383057,"""

 our previous conversation 

you fucking shit eating liberal, you make lady bird johnson"
1978,-5.90592622756958,"Gon Be A Snitch 

You are a little bitch. I fuckin spent 6 hours"
1546,-5.905399799346924,"DIE IN A CAR CRASH YOU FUCKIN ASSHOLE 

TRAITOR"
42,-5.9037065505981445,"i dont lambs12 

wikipedia sucks ass pussy in the dick i dont give a pussy"
1496,-5.902557849884033,"I never said i did you ugly bastard. Get of my case, you bitch whore. Piece of"
821,-5.902365207672119,'''JForget FUCK YOU FAGGOT GAY ASS CHINK NIGGER C
774,-5.9023118019104,"YO B1TCH! 

you absolute fuk1ng little b1tch"
171,-5.901928424835205,"Read you mother fucker or you shall fucking die you cocksucking prick  

You"
235,-5.9018425941467285,"""* LOL, haha, you fuckin loser Wobbs, yeah maybe I am Epf......"
2028,-5.901773452758789,"ARC Gritt, the fucking cunt of all cunts, ruined me by saying I vandalised 2009"
1070,-5.901236534118652,"You're a faggot, wiki lover. Sitting on your ass all day for some gay wiki"
492,-5.900670051574707,", 19 June 2008 (UTC)
hey fuck you twat! mod or not. you are"
1368,-5.90032434463501,YOU SUCK PERIODE AND YOU SHOULD HAVE YOUR HARTE PULLED OUT YOU S
288,-5.900063514709473,"For fuck's sake 

When are they gonna send that piece of shit to the chair?"
785,-5.8993449211120605,"YOU BASTARD!

YOU STUPID BITCH! JUST BECAUSE YOU'"
579,-5.8992085456848145,"CKCKCKCK
Yo i see u tryin 2 change shit wit College Point, Queens"
1355,-5.899096965789795,Why the hell did you fucking write that?! I can vandalize Wikipedia whenever I want!
163,-5.897526741027832,"Your actions against Eddiebo
GO FUCK YOURSELF DUMB CUNT, now that"
765,-5.897268295288086,{{unblock|You fucking moron.  You blocked me for reverting unwanted edits to my
2025,-5.897078037261963,GO FUCK YOURSELF. IT'S AS SIMPLE AS THAT. I have a proxy server
601,-5.896855354309082,"""

 no cats for you! 

You're a dick, go fuck a cat,"
581,-5.896454811096191,FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTR
2076,-5.89616584777832,<><> You bunch of fwcking twssers. All you do is kick people off
159,-5.896149635314941,"I will ₵ut off your dick and balls and make you my bitch. 

"
2204,-5.894533634185791,"Sockpuppet 

I sucked my dickYOU FAILED AGAIN TO BLOCK"
2206,-5.8932061195373535,"U asshole u dickhead..getthe staright..whatever comments  i add are authentic..
"
2209,-5.892905235290527,"HEY FCUK YOU 

hey I just want to say i hate you but you are"
187,-5.892530918121338,You can block and block and suck my cock but nothing can stop freedom of speech. In the end
16,-5.890833377838135,"Hey dick 
You don't know what is copyright so shutup and get out of here,"
894,-5.888355731964111,"Listen up you fucking fanboys 

This article is a comic book and as such does not"
144,-5.8878374099731445,I dont care about your note fuck you. I will not stop to attack you or User:J
1095,-5.8877973556518555,"""

 J.Delanoy, you are a fuck'ing moronic asshole (Come """""
1654,-5.886608123779297,"you stupid whore 

will never get it will you?
doesnt fit in your tiny"
52,-5.886568546295166,The king of stupid unconstructive edits is you.  Go fuck yourself.
264,-5.886352062225342,"closedmouth is a DICK-FUCK 

this guy is a jackass who su"
328,-5.885503768920898,"Why don't you fuck off
GET SOME JOBE TO DO, IDIOT!
"
62,-5.885311603546143,There you happy. I posted a link. Fuck you and Fuck Jimbo whatever.
1118,-5.885207653045654,"Get a life you fucking loser. If you have any other questions about me, don't ask me"
2023,-5.884839057922363,you are an asshole and always will be.  The world is suffering because of you like bastards
763,-5.884575366973877,"Wow... 

Your just a fucking retard. Some of my edits are actually good source,"
213,-5.884115695953369,"stop it you crack whore 

Go die in a fire, you dick sucking fag."
1811,-5.883539199829102,"""

How about you suck my balls? Your userpage says you're against censorship on wik"
1035,-5.883534908294678,"Interesting fact 

You're a huge fucking tool, and you suck enormous amounts of cock"
147,-5.8823018074035645,"Hey motherfucker... 

My acounts are called nicH whith an H"
2017,-5.882046699523926,"Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum"
1289,-5.8820013999938965,"Fuck you

Don't tell me how to behave. I have more power here than you."
1932,-5.8809380531311035,Cool.  Do I give a fuck?  Enjoy the rest of your life being an anal-
2177,-5.879623889923096,NIGHTSTALLIONS WIFE GOT FUCKED BY A NIGGER AND HAD HIS B
2067,-5.879106044769287,"fuck you you little shit, i hope to see you end your fucking worthless existence."
91,-5.878625392913818,"You fucking chink, i hope you die of cancer like your grandmother did. fucking jack off,"
741,-5.878125190734863,"clue bot ng sucked my cock. I have 14 inches

I have a huge penis and"
1838,-5.878096103668213,"""

 You are a dumb girl. 

shut up you stupid asshole. I was just"
855,-5.87736701965332,Go fuck yourself WIDEFUX You aren't an editor. Your just some cheap Wiki hack.
847,-5.876697063446045,YOU ARE A FUCKING LOSER. GET OFF OF WIKIPEDIA AND STOP BE
1786,-5.8741302490234375,"Blow me 
You can fuck off. Warn all you want douche lol 24.153"
181,-5.873044490814209,"Fuck you bastard. You are a wikipedian. Translation: You have no life, are sc"
691,-5.872393608093262,"Anyone ever.... 

Told you to fuck off, you lousy cunt? I've been"
1696,-5.872289657592773,"Fuck you. 

You blocked me. I do not appreciate that. I did nothing wrong"
1942,-5.871330738067627,on my own talk page without leaving there fucking username needs to come and suck my dick becuse i
482,-5.87095308303833,"What the fuck.  Dude, you DON'T consider this harassment?  Do a fucking google"
31,-5.8705735206604,"Dude... At the end you fucked my article Sector 06 Rourkela 

Dude"
1176,-5.870249271392822,Fuck you Sarcasticidealist i will kill you with my gun as well bitch ass motherfucker
1969,-5.869479179382324,"What the fuck? Ur a dick, urv never even been 2 helensville ya mommas"
695,-5.869236469268799,"Useless piece of shit 

You're an asshole, you useless piece of shit. Get"
1214,-5.865981578826904,CardinalDanFUCK YOU FAGGOT NIGGER CUNT LICKING CH
600,-5.865772247314453,"That's becasue you are an asshole and a cunt, you fucking asshole. Your whimsical"
1358,-5.865273475646973,That IS APPROPRIATE TALK you fucking dipshit. I will come to your house
230,-5.865122318267822,"Drop Dead and accept facebook pages 

Deeside College is a mother fucking spunk dunk"
897,-5.864587783813477,Suck it dick face from IP Address: 71.195.241.34 Name: Tyler Age
32,-5.864375591278076,i hope you die you fucking pedophile. i gave your details to some friends in the middle east
1074,-5.863188743591309,Oh come on you fuckturd! I hated Season 4 so goshdamn much it's
1002,-5.861990928649902,"stop changing it back  

Fuck Off you little prick, stop changing it back that is"
655,-5.861883640289307,"are you stupid? 

will you fucking stop removing links from the pages i edit?
"
466,-5.859164714813232,"GO FUCK YOURSELF! 

there was no reason to delete what i put in that"
827,-5.8589277267456055,HEY TELLY FUCK YOU TOO.  Can't you morons understand?  Wikipedia
605,-5.857257843017578,and  are two homosexuals who worship the penis of Jesus and believe that he was the greatest bastard in
484,-5.856689929962158,"Fuck off, subhuman scum. You lost the right to demand civility when you posted The"
369,-5.853795051574707,RICK THE DICK CHECK OUT THE COMMONS PAGE YOU DUMB FUCK-I HAVE
1480,-5.853793144226074,Stay the Fuck out of this Ping Pong.  If I want information of Mushu Shrimp
521,-5.852778911590576,fuck all admins that are on wikipedia why don't you just fucking kill all of your selfs
2207,-5.852439880371094,Shove it up yer fucking ass! You keep that false shit on there and I'll drag
1468,-5.851632118225098,"look here you small penis faggot, you better watch your mouth or you going to get knocked"
2032,-5.848437786102295,"Hey, read my lips: FUCK YOU. And keep off my page, I don't want to"
1242,-5.847341537475586,dude fuckoff leave me alone and let me put stuff on wikipedia u r such a cunt
191,-5.846369743347168,"hey, that reminds me... is the country of Kuwait still banned, you fucktards?? seriously"
1531,-5.846353054046631,"Glockers Deletion 

Suck my ballz fagget, don't"
610,-5.846305847167969,"How about, instead, you go fuck yourself.  Hm?  How about that? "
198,-5.846120834350586,"Are you kidding me? 

Are you fucking stupid or something? Why in the HELL should"
992,-5.845407962799072,F*CK YOU AND THE HORSE YOU RODE IN ON SINGULARITY42 YOU
2099,-5.845163345336914,"haha, you suck  
You suck John Reaves, way to stand up for your"
35,-5.844732761383057,Dont delete talk page entries fucking asshole. You dont have to make yourself obvious as a crimin
1228,-5.843265533447266,"Ooh, I'm really FUCKING scared of you. You push the hard shaft into your mouth"
1247,-5.84279203414917,thanks for deleting my page you fucking cock sucker i honestly hope you fucking die you god damn son of
958,-5.841198921203613,YOU ARE FUCKING CALLING MY TALKING ON MY OWN FUCKING TALK PAGE VAND
1991,-5.8387322425842285,usain bolt is sooooo fucken sexy awww mah gawd only NIGGER G
58,-5.836696147918701,"shut the fuck up. if you were not a moron, you would not insist on keeping some"
1588,-5.834475994110107,"Blockign Anthony Robbins 

You fucking moron. You blocked the wrong person. Useless"
459,-5.833553791046143,"Blocking Anthony Robbins 

You fucking moron. You blocked the wrong person. Useless"
226,-5.83336067199707,"you suck 
Even if you stupid admins/checkusers block us and find our IPs,"
1283,-5.833230495452881,"\

i DONT GIVE A FUCK BECAUSE YOU REMOVE CORRECT FAC"
344,-5.832690238952637,cheSTOP ADDING IN SHIT ONLY TO SUPPORT YOUR FUCKING POLITICAL VIEWS. YOUR
184,-5.832452297210693,"everybody fuck off 

why doesn't everybody just fuck off and leave this page alone?"
392,-5.832180500030518,"""

 You bitch 

You son of a bitch!You are the reason Resident Evil is"
30,-5.832126140594482,"No, you cannot get my account banned you ignorant moron. Shut the fuck up. Go play"
378,-5.831661701202393,Merope:  You fucking moron.  You protected my talk page in violation of Wikipedia rules
125,-5.831394195556641,"Happy New Year

This guy is a sorry ass motherfucker. By the way pussy,"
905,-5.830525875091553,"Why do you suck so much cock? 

I'd like to know.  The answer"
1106,-5.829782485961914,"Whatever 

Get a fucking life, you sad fool. You just sit here and edit Wikipedia"
1808,-5.82967472076416,This hissy fit shit is why wikipedia is a joke some fuckwit with a malfunctioning cock
1742,-5.827083110809326,"I dont give a damn anymore.
heres a personal attack on wikipedia- GO FUCK YOURS"
1732,-5.824023723602295,"Hi Motherfucker Zhanzhao, are you a slant-eyed chink or a"
61,-5.822627067565918,Racist?  Are you crazy?  I thought that you were off of my ass already?
632,-5.821905136108398,"Shove your bloody warnings up your lame ass where it belongs!  

Stop giving warnings"
2140,-5.82127046585083,If you are a wikipedia admin who spends someone time banning people on wikipedia your a fucking cock
400,-5.821130752563477,talk hey asshole  will you go fuck your dead mother if you're going to spread libel about me
1055,-5.819727420806885,"Read 

This is a free country don't you think you cocksucking pricks and"
458,-5.818448066711426,"Attack This F*****! 

You are a f**. You think I care about attacking"
1611,-5.8179707527160645,"if you block this account i will rape your children 

Piss off you fucking admin."
738,-5.816385269165039,"""

 'Go suck your mudda' 
Why did you undo my post on Under"
593,-5.815654277801514,"What ıs your fuckıng malfunctıon, do you prınt lı"
1261,-5.815078258514404,"""

where are my insults? heres an insult for you = you're a fucking blind"
829,-5.813263416290283,What the fuck is wrong with you? You say I am a fucking vandal and I havn
1609,-5.8105292320251465,"are you dumb 

what the fuck are you talking about. don't do what again?"
1387,-5.80851936340332,ATLAN U FUCKER. fuck u. i'm gonna cut off your cock and fry it with
404,-5.807189464569092,"To Ymblanter 

Eat my dick asshole, there's no way to contribute when"
164,-5.807039260864258,"Ok, I will take this to the public. And on your pictures of the cunt FUCK YOU TO"
1999,-5.806430816650391,"Fuck you Jasper you know he's a cunt and if you don't then you're one.
"
267,-5.806430816650391,"Fuck you Jasper you know he's a cunt and if you don't then you're one.
"
795,-5.806430816650391,Fuck you Jasper you know he's a cunt and if you don't then you're one.
1026,-5.806055545806885,"Fuck You, you dont know about tyler waespi because it is a local thing 
"
1699,-5.805264472961426,Now Gaba p joins the long list of complete fucking assholes who revert every minor edit of the
221,-5.804225921630859,"Hello 

Hey, dude, why don't you fuck off, bitch? You know,"
81,-5.803586006164551,you bitch why didn't you block kew gardens he also went past the 3 revert fucking rule god
517,-5.803008556365967,You petty jackass. Why do you wee nazi twerps think banning will save you from
1050,-5.8022027015686035,"""== Hey Fuck-head==
Hey, just wanted to say """"Hey Fuck-head"""""
186,-5.801928997039795,"You stupid fat bastard. 

Why did you censor the move logs of Pikachu, you fat"
194,-5.801046848297119,"Just because you enjoy sucking an occasional nigger dick, doesnt mean the rest of society does!"
1178,-5.7998151779174805,listen dumbass i did`nt do any anything to the pelycosaur page so fuck
291,-5.799010276794434,"Fuck off 

Quit deleting my comments, read the fucking edit before you revert it you"
1068,-5.798699378967285,"Fuck you. Civility is in the eye of the beholder, like beauty. I'm under"
1933,-5.79758358001709,"fuck off mifter 

that was a great edit!!!! it was about icecream!!!!"
1122,-5.796685218811035,"How tiny is your penis??? 

You already had me blocked like a piece of shit might"
1913,-5.796195983886719,"You son of a bitch! You did it again, readers might wanna know this shit. How would"
253,-5.794925212860107,"Hey, you fascist swine, you're gonna get raped in the ass. Nice job being Jim"
1011,-5.7938432693481445,"AimeeLee you are a dumb fuck. You are an American, i guess. Or a"
499,-5.793536186218262,"Yes, you need to, because your fucking ass doesn't know shit about it AT ALL.Rock"
984,-5.793387413024902,"""

 Go fuck yourself 

""""and the creator isn't the only person who has worked"
131,-5.793342590332031,Get fucked you terminally dumb fuckstain. I hope you fall under one of his lor
1003,-5.7921648025512695,You sad cocksucker..stop editing my article otherwise I am going to report you and sue you
1310,-5.792164325714111,You sad cocksucker..stop editing my article otherwise I am going to report you and sue you
793,-5.791847229003906,So go and fuck yourself James b Watson and winner 42 as overall pathetic hiding behind a false name you
1587,-5.791587829589844,You mother is a bitch your father is a prositute so your borthers and sisters and you
126,-5.790517330169678,you son of a bitch...i can get more unblocks you dumbass. you fag do
1206,-5.7902655601501465,"I tell you what, why don't YOU FUCK OFF, you cunt. If you didn't delete"
1076,-5.790245056152344,"Hey, fuck you. 

That information was true, and I don't see how it"
317,-5.789749622344971,Are you wikistalking me you fucking aspie? Either crawl back to your hugbox or hang
17,-5.7889485359191895,don't fucking care if Jewbo wales personally bans me... He's dead meat...
307,-5.788931369781494,"YOU SUCK 

Hello J. Delanoy,

U suck. I could"
1515,-5.787580966949463,I bet the only thing you like better than sucking cock is editing on fagopedia
168,-5.787405490875244,"npov
You yell at me about NPOV, but your the fucking sock puppet."
770,-5.787240982055664,MAYBE YOU DONT UNDERSTAND THE HEIRACHY YOU FUCKING CUNT
463,-5.784728527069092,"Ok.... 

Bitch i swear to God i will fuckin beat your face now itz"
529,-5.784473896026611,"(YAAAWN)
huh?
what me?

oh fuck off you"
1256,-5.784271717071533,IM GLAD THAT THE MOTHERFUCKERS WIFE DIED! FILLS ME WITH
1423,-5.782954216003418,Stop your Bullshit Editing. You are the biggest motherfucker here on wikipedia. Go back
1682,-5.780372142791748,"Removing my edits 

You are a fucking bastard. There was no reason to remove what"
748,-5.779998779296875,"I dare you to report me bitch 

YOU FAILED AGAIN TO BLOCK ME"
1664,-5.778833389282227,How about you fuck off and don't stalk my edits?  201.215.187.159
862,-5.77778959274292,"you will burn in hell 

you are a nazi piece of shit and your actions are"
101,-5.776224136352539,"""

Cocksucker, """"nonesens"""" is bullshit like artificial promotion of women to"
1867,-5.775817394256592,"Listen up Mofo 

Dont f*cking edit what i write you curry m"
1636,-5.775810718536377,forst of all get off your fat ass and get a job! second of all you need to
2051,-5.77562952041626,Obviously you havent been looking hard enough you fucking idiot!Get a Life.
624,-5.773076057434082,"Fuck you, I was curious as to who the actors played, and to read Cumberbatch is Khan"
1576,-5.772155284881592,"Hey asshole 

What the fuck is your problem? I'm trying to help people but you"
1979,-5.771176815032959,"Hey F**K T*RD, STOP deleting my page bi*ch. You must really be"
1686,-5.770918369293213,"""\

 """"Personal attacks get you nowhere"""" says the guy who tell me """"go fuck yourself"
395,-5.769720554351807,"Picka ti Machina 

Youve been reverted, so fuck ya back

How about"
1527,-5.768807888031006,"""
Just this account, dipshit? Fuck are you dumb. 68 a bullied nerd with a"
355,-5.768014907836914,whatever you say gay boy. atleast i have a life and im not fucking unchanging shit
860,-5.767848968505859,Oh you aRE ALL I GIVE YOU PERMISSION YOU DICK.......................... THEY TELL
2104,-5.767075538635254,"""

 Unblock Request: Fuck you, unblock me! 

{{unblock|"
401,-5.766794681549072,WHAT THE FUCK IS YOUR PROBLEM!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! WRITING A RESPONSE
1369,-5.76626443862915,"== T  never said i did you ugly bastard. Get of my case, you bitch whore."
212,-5.765596389770508,"you a bitch 

I hope you die you﻿ worthless pathetic fucking cunt."
801,-5.763808727264404,hope you ROT IN HELL YOU MOTHER FUCKING IDIOT! PERISH IN THE
1385,-5.762694835662842,You are very dumb because you offend other users you mother fucker!
393,-5.7614922523498535,"Your opinion is worth less to me than the shit on my shoe. Now fuck off, there's"
1014,-5.759031772613525,ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCK
2006,-5.7589640617370605,", you're also a fucking shit, The reason is sending warning to bad editors."
362,-5.757977485656738,"FAT ass 

Why in hell did you block me. You need to go to hell"
1694,-5.757575988769531,"Re 

Fuck off you piece of shit. Do yourself a favor and kill yourself. The"
302,-5.756222248077393,"Block
What's wrong ass-fuckers?  You can't take a little heat? "
118,-5.755012512207031,Hey assholes. His first name is Olin. The freaking beheading video confirmed it. Stop
1858,-5.754693031311035,I NEVER FUCKING MADE THIS MOTHER FUCKING ARTICLE I JUST FUCKING EDITED IT AND
596,-5.754085063934326,"Pete sucks peters, you worthless piece of shit NDP attack queer, either take all your medication"
849,-5.7538228034973145,"i forgot to sign 
Reed210 

PS Does your dick touch your ass..."
1631,-5.75356912612915,"You seem to have sand in your vagina.

Might want to wash that stinking hole"
11,-5.752796649932861,"You stupid nigger 

You stupid nigger You stupid nigger You stupid nigger You"
1900,-5.752486705780029,"Archivesyou have a message re your last change, go fuckyourself!!!"
900,-5.7517991065979,"""

 You know what? Fuck you! I tried to be civil to you earlier, but since"
1322,-5.751798629760742,"message re your last change, go fuck your self wikipedia 

message re your last change"
2184,-5.750540256500244,"First of all, what the fuck does homosexuality have to do with anything?  Are you seriously that"
2055,-5.749316692352295,"eat shit, fucko 

suck my asshole, then die, horribly
I hope"
173,-5.748838424682617,"Orane sucks lots of penis, with genital warts. And he likes getting molested by Michael"
530,-5.748825550079346,I dislike homos like you.  My cock is for girls only.  Go try to impress
760,-5.748665809631348,"Hmmm... I notice on looking at this page's history, that you fucking idiot Wikifools"
555,-5.748000621795654,"fuck you cuntard, cheeks baroni is a local figure up here, let his legend live on"
740,-5.747448444366455,"Cease and defuck
Your work is a fuckability. See Wikipedia:Wikipedia Fuckpost"
371,-5.747192859649658,"Ark Thompson 

Who the fuck deleted this?!I need fucking research for my stories you fucking"
2123,-5.746944427490234,"""

Other suck puppets
Salam, I guess these are the Suck puppets"
858,-5.74684476852417,""", 31 October 2011 (UTC)
Are you fucking stupid? Do you have brain damage? I"
1846,-5.746655464172363,"""

Serously, fuck you. How is putting FACTUAL info on an article """""
356,-5.745268821716309,"""

that's nice. go fuck yourselves, idiots. the fact that you can't absorb"
1236,-5.744715213775635,"man its all about captain morgans spiced rum. 

shut the fuck up barry"
1454,-5.743612289428711,"You 

Are a pompous, juvenile, self-aggrandizing fucking SPIC,"
1530,-5.743031024932861,You suck! Nah im joking. You suck eggs! Nah im jk. U have no life
1750,-5.741575717926025,"""

 You're a fucking moron 

Please kill yourself. You are a cancerous"
158,-5.741212368011475,i'm going to keep on reverting you freaking goddamn hypocrites until you guys are blue in the
495,-5.739761829376221,"WHY DON'T YOU JUST BLOW IT OUT OF YOU ASS, YOU DIRTBALL"
1451,-5.737973213195801,"Holy shit, you are really doing this? You are fucking pathetic. Know that for the rest of"
113,-5.737562656402588,"you stupid cunt. (Oh, and I fucked your mother last night. I hope you die."
343,-5.737229824066162,Why don't you crawl away and die you disgusting pig. Go fuck yourself you saddo
128,-5.737170219421387,who the boofhead are you fuckwit telling me what to do. what a bitch - Bain
1702,-5.735471725463867,"I received your messages... 

....and i say GET OVER YOURSELF BITCH!!!!!!!!"
166,-5.7350239753723145,"Watch your mouth 

How dare you call me a troll? You ugly piece of shit."
2180,-5.734781265258789,"Fuck with me again (an invitation) 

I reckon you need to chill the fuck out"
944,-5.732340335845947,"Someone should have told you by now, if you stop sucking so many dicks, you'll be"
1452,-5.7311835289001465,"yeah so fuck you, there is a kid named wesley gibson in st. james and"
1045,-5.729681491851807,"Al Arbour  

Hey Fucktard. Al Arbour died on Friday. Try"
1844,-5.7295918464660645,"punk ass little shits ==

they have a problem with america? ill stomp those skinny"
236,-5.7294602394104,Sitush talk is fucking asshole write. Why the hell he reverted my higlighted words. F
1195,-5.728347301483154,"shut the fuck up 

dont worry about the khalsa.

the khalsa"
926,-5.727760314941406,Its only too band that that son of a bitch did not live long enough to hang for his treason
2188,-5.727750301361084,"Fuck off from Air Serbia page 

Vete a la mierda pendejo,"
2050,-5.727624416351318,HOLY FUCK KNOCK OFF BLOODY THE POLITICALLY CORRECT DUNG 
961,-5.7273945808410645,Wikipedia can go straight to fucking hell!!!! how the fuck is the karaoke kings inappropriate!?!
2171,-5.726961135864258,"""

 Change to Gill Coliseum page 
You are a fuckin douche bag and any one who"
1147,-5.7268385887146,"Fuck off
Will you please stop sending me messages?  Let me be for fucks sake."
335,-5.725631237030029,"what do you mean 

why don't you keep your nose out of other people's fucking"
